batch,seqlen,method,rep,ms,tokens_per_s
1,2048,paged_minimal,80,0.2534399926662445,3945.707184883411
1,2048,sdpa_contig,81,0.031488001346588135,31758.12872316059
1,2048,paged_minimal,81,0.2587519884109497,3864.7046004987633
1,2048,sdpa_contig,82,0.031168000772595406,32084.188116398345
1,2048,paged_minimal,82,0.25651198625564575,3898.45330269821
1,2048,sdpa_contig,83,0.031328000128269196,31920.326733452675
1,2048,paged_minimal,83,0.2548159956932068,3924.4004179548424
1,2048,sdpa_contig,84,0.031007999554276466,32249.742465636904
1,2048,paged_minimal,84,0.2829760015010834,3533.8685778842328
1,2048,sdpa_contig,85,0.035360001027584076,28280.542164574807
1,2048,paged_minimal,85,0.2531839907169342,3949.6968081130535
1,2048,sdpa_contig,86,0.03219199925661087,31063.6190075906
1,2048,paged_minimal,86,0.2704319953918457,3697.787307123323
1,2048,sdpa_contig,87,0.03161599859595299,31629.556060519473
1,2048,paged_minimal,87,0.25679999589920044,3894.0810590687147
1,2048,sdpa_contig,88,0.03152000159025192,31725.886724233744
1,2048,paged_minimal,88,0.25388801097869873,3938.744472986951
1,2048,sdpa_contig,89,0.031488001346588135,31758.12872316059
1,2048,paged_minimal,89,0.25574401021003723,3910.1600040553085
1,2048,sdpa_contig,90,0.030559999868273735,32722.513230052828
1,2048,paged_minimal,90,0.25488001108169556,3923.414769781513
1,2048,sdpa_contig,91,0.03167999908328056,31565.65747906729
1,2048,paged_minimal,91,0.2544960081577301,3929.3347162452374
1,2048,sdpa_contig,92,0.03094400092959404,32316.441635174135
1,2048,paged_minimal,92,0.2539840042591095,3937.2558241101656
1,2048,sdpa_contig,93,0.031168000772595406,32084.188116398345
1,2048,paged_minimal,93,0.2523519992828369,3962.718753336275
1,2048,sdpa_contig,94,0.0306560005992651,32620.041115995165
1,2048,paged_minimal,94,0.2565760016441345,3897.4806435208966
1,2048,sdpa_contig,95,0.030880000442266464,32383.419225320584
1,2048,paged_minimal,95,0.25440001487731934,3930.817380188579
1,2048,sdpa_contig,96,0.031007999554276466,32249.742465636904
1,2048,paged_minimal,96,0.2534720003604889,3945.2089326544788
1,2048,sdpa_contig,97,0.03097599931061268,32283.05856971627
1,2048,paged_minimal,97,0.2560639977455139,3905.2737159631392
1,2048,sdpa_contig,98,0.03081599995493889,32450.675021490897
1,2048,paged_minimal,98,0.25356799364089966,3943.715394207794
1,2048,sdpa_contig,99,0.03129599988460541,31952.965352990777
1,2048,paged_minimal,99,0.25356799364089966,3943.715394207794
1,8192,sdpa_contig,0,0.08870399743318558,11273.44909966689
